年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2021.0,3.0,31.0,160,C
2021.0,4.0,1.0,160,C
2021.0,4.0,2.0,210,C
2021.0,4.0,3.0,240,C
2021.0,4.0,4.0,070,C
2021.0,4.0,5.0,080,C
2021.0,4.0,6.0,080,C
2021.0,4.0,7.0,070,C
2021.0,4.0,8.0,070,C
2021.0,4.0,9.0,070,C
2021.0,4.0,10.0,080,C
2021.0,4.0,11.0,070,C
2021.0,4.0,12.0,050,C
2021.0,4.0,13.0,350,C
2021.0,4.0,14.0,070,C
2021.0,4.0,15.0,070,C
2021.0,4.0,16.0,070,C
2021.0,4.0,17.0,070,C
2021.0,4.0,18.0,080,C
2021.0,4.0,19.0,080,C
2021.0,4.0,20.0,080,C
2021.0,4.0,21.0,080,C
2021.0,4.0,22.0,060,C
2021.0,4.0,23.0,230,C
2021.0,4.0,24.0,080,C
2021.0,4.0,25.0,070,C
2021.0,4.0,26.0,070,C
2021.0,4.0,27.0,070,C
2021.0,4.0,28.0,060,C
2021.0,4.0,29.0,350,C
2021.0,4.0,30.0,010,C
2021.0,5.0,1.0,250,C
2021.0,5.0,2.0,080,C
2021.0,5.0,3.0,090,C
2021.0,5.0,4.0,080,C
2021.0,5.0,5.0,090,C
2021.0,5.0,6.0,080,C
2021.0,5.0,7.0,020,C
2021.0,5.0,8.0,240,C
2021.0,5.0,9.0,240,C
2021.0,5.0,10.0,190,C
2021.0,5.0,11.0,180,C
2021.0,5.0,12.0,200,C
2021.0,5.0,13.0,170,C
2021.0,5.0,14.0,160,C
2021.0,5.0,15.0,180,C
2021.0,5.0,16.0,230,C
2021.0,5.0,17.0,200,C
2021.0,5.0,18.0,210,C
2021.0,5.0,19.0,190,C
2021.0,5.0,20.0,230,C
2021.0,5.0,21.0,220,C
2021.0,5.0,22.0,200,C
2021.0,5.0,23.0,160,C
2021.0,5.0,24.0,190,C
2021.0,5.0,25.0,090,C
2021.0,5.0,26.0,220,C
2021.0,5.0,27.0,240,C
2021.0,5.0,28.0,240,C
2021.0,5.0,29.0,240,C
2021.0,5.0,30.0,240,C
2021.0,5.0,31.0,230,C
2021.0,6.0,1.0,040,C
2021.0,6.0,2.0,210,C
2021.0,6.0,3.0,200,C
2021.0,6.0,4.0,240,C
2021.0,6.0,5.0,270,C
2021.0,6.0,6.0,290,C
2021.0,6.0,7.0,080,C
2021.0,6.0,8.0,060,C
2021.0,6.0,9.0,080,C
2021.0,6.0,10.0,070,C
2021.0,6.0,11.0,070,C
2021.0,6.0,12.0,110,C
2021.0,6.0,13.0,130,C
2021.0,6.0,14.0,190,C
2021.0,6.0,15.0,200,C
2021.0,6.0,16.0,210,C
2021.0,6.0,17.0,230,C
2021.0,6.0,18.0,240,C
2021.0,6.0,19.0,240,C
2021.0,6.0,20.0,230,C
2021.0,6.0,21.0,240,C
2021.0,6.0,22.0,250,C
2021.0,6.0,23.0,260,C
2021.0,6.0,24.0,080,C
2021.0,6.0,25.0,210,C
2021.0,6.0,26.0,220,C
2021.0,6.0,27.0,230,C
2021.0,6.0,28.0,210,C
2021.0,6.0,29.0,220,C
2021.0,6.0,30.0,210,C
2021.0,7.0,1.0,200,C
2021.0,7.0,2.0,220,C
2021.0,7.0,3.0,200,C
2021.0,7.0,4.0,130,C
2021.0,7.0,5.0,080,C
2021.0,7.0,6.0,090,C
2021.0,7.0,7.0,130,C
2021.0,7.0,8.0,130,C
2021.0,7.0,9.0,110,C
2021.0,7.0,10.0,100,C
2021.0,7.0,11.0,110,C
2021.0,7.0,12.0,150,C
2021.0,7.0,13.0,200,C
2021.0,7.0,14.0,130,C
2021.0,7.0,15.0,160,C
2021.0,7.0,16.0,070,C
2021.0,7.0,17.0,080,C
2021.0,7.0,18.0,070,C
2021.0,7.0,19.0,090,C
2021.0,7.0,20.0,090,C
2021.0,7.0,21.0,100,C
2021.0,7.0,22.0,060,C
2021.0,7.0,23.0,240,C
2021.0,7.0,24.0,240,C
2021.0,7.0,25.0,230,C
2021.0,7.0,26.0,240,C
2021.0,7.0,27.0,240,C
2021.0,7.0,28.0,240,C
2021.0,7.0,29.0,230,C
2021.0,7.0,30.0,230,C
2021.0,7.0,31.0,230,C
2021.0,8.0,1.0,240,C
2021.0,8.0,2.0,230,C
2021.0,8.0,3.0,090,C
2021.0,8.0,4.0,360,C
2021.0,8.0,5.0,260,C
2021.0,8.0,6.0,260,C
2021.0,8.0,7.0,250,C
2021.0,8.0,8.0,240,C
2021.0,8.0,9.0,220,C
2021.0,8.0,10.0,190,C
2021.0,8.0,11.0,210,C
2021.0,8.0,12.0,200,C
2021.0,8.0,13.0,210,C
2021.0,8.0,14.0,220,C
2021.0,8.0,15.0,200,C
2021.0,8.0,16.0,240,C
2021.0,8.0,17.0,240,C
2021.0,8.0,18.0,250,C
2021.0,8.0,19.0,070,C
2021.0,8.0,20.0,220,C
2021.0,8.0,21.0,230,C
2021.0,8.0,22.0,230,C
2021.0,8.0,23.0,230,C
2021.0,8.0,24.0,220,C
2021.0,8.0,25.0,120,C
2021.0,8.0,26.0,100,C
2021.0,8.0,27.0,080,C
2021.0,8.0,28.0,010,C
2021.0,8.0,29.0,050,C
2021.0,8.0,30.0,040,C
2021.0,8.0,31.0,020,C
2021.0,9.0,1.0,080,C
2021.0,9.0,2.0,080,C
2021.0,9.0,3.0,120,C
2021.0,9.0,4.0,140,C
2021.0,9.0,5.0,120,C
2021.0,9.0,6.0,080,C
2021.0,9.0,7.0,060,C
2021.0,9.0,8.0,120,C
2021.0,9.0,9.0,080,C
2021.0,9.0,10.0,080,C
2021.0,9.0,11.0,250,C
2021.0,9.0,12.0,250,C
2021.0,9.0,13.0,240,C
2021.0,9.0,14.0,200,C
2021.0,9.0,15.0,250,C
2021.0,9.0,16.0,280,C
2021.0,9.0,17.0,070,C
2021.0,9.0,18.0,070,C
2021.0,9.0,19.0,110,C
2021.0,9.0,20.0,090,C
2021.0,9.0,21.0,150,C
2021.0,9.0,22.0,090,C
2021.0,9.0,23.0,090,C
2021.0,9.0,24.0,090,C
2021.0,9.0,25.0,080,C
2021.0,9.0,26.0,080,C
2021.0,9.0,27.0,080,C
2021.0,9.0,28.0,090,C
2021.0,9.0,29.0,240,C
2021.0,9.0,30.0,240,C
2021.0,10.0,1.0,230,C
2021.0,10.0,2.0,110,C
2021.0,10.0,3.0,090,C
2021.0,10.0,4.0,080,C
2021.0,10.0,5.0,080,C
2021.0,10.0,6.0,070,C
2021.0,10.0,7.0,070,C
2021.0,10.0,8.0,090,C
2021.0,10.0,9.0,100,C
2021.0,10.0,10.0,080,C
2021.0,10.0,11.0,360,C
2021.0,10.0,12.0,360,C
2021.0,10.0,13.0,080,C
2021.0,10.0,14.0,080,C
2021.0,10.0,15.0,060,C
2021.0,10.0,16.0,010,C
2021.0,10.0,17.0,010,C
2021.0,10.0,18.0,010,C
2021.0,10.0,19.0,080,C
2021.0,10.0,20.0,090,C
2021.0,10.0,21.0,360,C
2021.0,10.0,22.0,360,C
2021.0,10.0,23.0,010,C
2021.0,10.0,24.0,360,C
2021.0,10.0,25.0,360,C
2021.0,10.0,26.0,050,C
2021.0,10.0,27.0,070,C
2021.0,10.0,28.0,080,C
2021.0,10.0,29.0,080,C
2021.0,10.0,30.0,060,C
2021.0,10.0,31.0,070,C
2021.0,11.0,1.0,070,C
2021.0,11.0,2.0,080,C
2021.0,11.0,3.0,080,C
2021.0,11.0,4.0,080,C
2021.0,11.0,5.0,080,C
2021.0,11.0,6.0,020,C
2021.0,11.0,7.0,080,C
2021.0,11.0,8.0,360,C
2021.0,11.0,9.0,360,C
2021.0,11.0,10.0,360,C
2021.0,11.0,11.0,070,C
2021.0,11.0,12.0,010,C
2021.0,11.0,13.0,010,C
2021.0,11.0,14.0,080,C
2021.0,11.0,15.0,070,C
2021.0,11.0,16.0,060,C
2021.0,11.0,17.0,060,C
2021.0,11.0,18.0,010,C
2021.0,11.0,19.0,080,C
2021.0,11.0,20.0,080,C
2021.0,11.0,21.0,070,C
2021.0,11.0,22.0,360,C
2021.0,11.0,23.0,360,C
2021.0,11.0,24.0,020,C
2021.0,11.0,25.0,010,C
2021.0,11.0,26.0,080,C
2021.0,11.0,27.0,080,C
2021.0,11.0,28.0,070,C
2021.0,11.0,29.0,010,C
2021.0,11.0,30.0,010,C
2021.0,12.0,1.0,010,C
2021.0,12.0,2.0,010,C
2021.0,12.0,3.0,360,C
2021.0,12.0,4.0,070,C
2021.0,12.0,5.0,060,C
2021.0,12.0,6.0,010,C
2021.0,12.0,7.0,070,C
2021.0,12.0,8.0,080,C
2021.0,12.0,9.0,070,C
2021.0,12.0,10.0,070,C
2021.0,12.0,11.0,070,C
2021.0,12.0,12.0,060,C
2021.0,12.0,13.0,010,C
2021.0,12.0,14.0,070,C
2021.0,12.0,15.0,070,C
2021.0,12.0,16.0,050,C
2021.0,12.0,17.0,010,C
2021.0,12.0,18.0,010,C
2021.0,12.0,19.0,070,C
2021.0,12.0,20.0,050,C
2021.0,12.0,21.0,360,C
2021.0,12.0,22.0,360,C
2021.0,12.0,23.0,080,C
2021.0,12.0,24.0,040,C
2021.0,12.0,25.0,070,C
2021.0,12.0,26.0,010,C
2021.0,12.0,27.0,010,C
2021.0,12.0,28.0,030,C
2021.0,12.0,29.0,360,C
2021.0,12.0,30.0,080,C
2021.0,12.0,31.0,080,C
