年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2021.0,1.0,3.0,0.0,C
2021.0,1.0,4.0,0.0,C
2021.0,1.0,5.0,0.0,C
2021.0,1.0,6.0,0.0,C
2021.0,1.0,7.0,0.0,C
2021.0,1.0,8.0,0.0,C
2021.0,1.0,9.0,0.0,C
2021.0,1.0,10.0,0.0,C
2021.0,1.0,11.0,0.0,C
2021.0,1.0,12.0,0.0,C
2021.0,1.0,13.0,0.0,C
2021.0,1.0,14.0,0.0,C
2021.0,1.0,15.0,0.0,C
2021.0,1.0,16.0,0.0,C
2021.0,1.0,17.0,0.0,C
2021.0,1.0,18.0,0.0,C
2021.0,1.0,19.0,0.0,C
2021.0,1.0,20.0,0.0,C
2021.0,1.0,21.0,0.0,C
2021.0,1.0,22.0,0.0,C
2021.0,1.0,23.0,0.0,C
2021.0,1.0,24.0,Trace,C
2021.0,1.0,25.0,0.0,C
2021.0,1.0,26.0,0.0,C
2021.0,1.0,27.0,0.0,C
2021.0,1.0,28.0,0.0,C
2021.0,1.0,29.0,0.0,C
2021.0,1.0,30.0,0.0,C
2021.0,1.0,31.0,0.0,C
2021.0,2.0,1.0,0.0,C
2021.0,2.0,2.0,0.0,C
2021.0,2.0,3.0,0.0,C
2021.0,2.0,4.0,0.0,C
2021.0,2.0,5.0,0.0,C
2021.0,2.0,6.0,0.0,C
2021.0,2.0,7.0,0.0,C
2021.0,2.0,8.0,0.0,C
2021.0,2.0,9.0,Trace,C
2021.0,2.0,10.0,32.2,C
2021.0,2.0,11.0,0.0,C
2021.0,2.0,12.0,0.0,C
2021.0,2.0,13.0,0.0,C
2021.0,2.0,14.0,0.0,C
2021.0,2.0,15.0,0.0,C
2021.0,2.0,16.0,0.0,C
2021.0,2.0,17.0,0.0,C
2021.0,2.0,18.0,0.0,C
2021.0,2.0,19.0,0.0,C
2021.0,2.0,20.0,0.0,C
2021.0,2.0,21.0,0.0,C
2021.0,2.0,22.0,0.0,C
2021.0,2.0,23.0,0.0,C
2021.0,2.0,24.0,Trace,C
2021.0,2.0,25.0,1.8,C
2021.0,2.0,26.0,14.7,C
2021.0,2.0,27.0,13.4,C
2021.0,2.0,28.0,Trace,C
2021.0,3.0,1.0,Trace,C
2021.0,3.0,2.0,Trace,C
2021.0,3.0,3.0,0.3,C
2021.0,3.0,4.0,1.0,C
2021.0,3.0,5.0,Trace,C
2021.0,3.0,6.0,1.5,C
2021.0,3.0,7.0,0.2,C
2021.0,3.0,8.0,0.3,C
2021.0,3.0,9.0,0.0,C
2021.0,3.0,10.0,Trace,C
2021.0,3.0,11.0,0.0,C
2021.0,3.0,12.0,0.0,C
2021.0,3.0,13.0,Trace,C
2021.0,3.0,14.0,0.0,C
2021.0,3.0,15.0,0.0,C
2021.0,3.0,16.0,0.0,C
2021.0,3.0,17.0,Trace,C
2021.0,3.0,18.0,0.2,C
2021.0,3.0,19.0,Trace,C
2021.0,3.0,20.0,0.0,C
2021.0,3.0,21.0,0.0,C
2021.0,3.0,22.0,Trace,C
2021.0,3.0,23.0,0.0,C
2021.0,3.0,24.0,0.0,C
2021.0,3.0,25.0,0.0,C
2021.0,3.0,26.0,0.0,C
2021.0,3.0,27.0,0.0,C
2021.0,3.0,28.0,0.0,C
2021.0,3.0,29.0,0.0,C
2021.0,3.0,30.0,0.0,C
2021.0,3.0,31.0,0.0,C
2021.0,4.0,1.0,Trace,C
2021.0,4.0,2.0,0.0,C
2021.0,4.0,3.0,0.0,C
2021.0,4.0,4.0,0.8,C
2021.0,4.0,5.0,0.7,C
2021.0,4.0,6.0,0.0,C
2021.0,4.0,7.0,0.0,C
2021.0,4.0,8.0,0.0,C
2021.0,4.0,9.0,7.5,C
2021.0,4.0,10.0,0.0,C
2021.0,4.0,11.0,0.0,C
2021.0,4.0,12.0,0.0,C
2021.0,4.0,13.0,0.0,C
2021.0,4.0,14.0,Trace,C
2021.0,4.0,15.0,8.3,C
2021.0,4.0,16.0,1.5,C
2021.0,4.0,17.0,2.5,C
2021.0,4.0,18.0,Trace,C
2021.0,4.0,19.0,0.0,C
2021.0,4.0,20.0,0.0,C
2021.0,4.0,21.0,0.0,C
2021.0,4.0,22.0,0.0,C
2021.0,4.0,23.0,0.0,C
2021.0,4.0,24.0,Trace,C
2021.0,4.0,25.0,0.9,C
2021.0,4.0,26.0,0.3,C
2021.0,4.0,27.0,5.7,C
2021.0,4.0,28.0,4.2,C
2021.0,4.0,29.0,0.1,C
2021.0,4.0,30.0,0.0,C
2021.0,5.0,1.0,0.0,C
2021.0,5.0,2.0,1.2,C
2021.0,5.0,3.0,8.8,C
2021.0,5.0,4.0,12.5,C
2021.0,5.0,5.0,0.5,C
2021.0,5.0,6.0,Trace,C
2021.0,5.0,7.0,0.0,C
2021.0,5.0,8.0,0.0,C
2021.0,5.0,9.0,0.0,C
2021.0,5.0,10.0,0.0,C
2021.0,5.0,11.0,Trace,C
2021.0,5.0,12.0,Trace,C
2021.0,5.0,13.0,3.9,C
2021.0,5.0,14.0,0.0,C
2021.0,5.0,15.0,0.0,C
2021.0,5.0,16.0,Trace,C
2021.0,5.0,17.0,0.0,C
2021.0,5.0,18.0,1.3,C
2021.0,5.0,19.0,0.0,C
2021.0,5.0,20.0,0.0,C
2021.0,5.0,21.0,Trace,C
2021.0,5.0,22.0,2.6,C
2021.0,5.0,23.0,Trace,C
2021.0,5.0,24.0,15.7,C
2021.0,5.0,25.0,4.8,C
2021.0,5.0,26.0,4.0,C
2021.0,5.0,27.0,1.0,C
2021.0,5.0,28.0,0.0,C
2021.0,5.0,29.0,0.0,C
2021.0,5.0,30.0,Trace,C
2021.0,5.0,31.0,8.7,C
2021.0,6.0,1.0,45.8,C
2021.0,6.0,2.0,2.4,C
2021.0,6.0,3.0,0.0,C
2021.0,6.0,4.0,7.5,C
2021.0,6.0,5.0,Trace,C
2021.0,6.0,6.0,Trace,C
2021.0,6.0,7.0,Trace,C
2021.0,6.0,8.0,0.9,C
2021.0,6.0,9.0,48.6,C
2021.0,6.0,10.0,29.4,C
2021.0,6.0,11.0,31.2,C
2021.0,6.0,12.0,30.3,C
2021.0,6.0,13.0,2.8,C
2021.0,6.0,14.0,0.3,C
2021.0,6.0,15.0,6.2,C
2021.0,6.0,16.0,0.0,C
2021.0,6.0,17.0,9.6,C
2021.0,6.0,18.0,3.9,C
2021.0,6.0,19.0,Trace,C
2021.0,6.0,20.0,0.0,C
2021.0,6.0,21.0,1.2,C
2021.0,6.0,22.0,75.3,C
2021.0,6.0,23.0,66.4,C
2021.0,6.0,24.0,20.8,C
2021.0,6.0,25.0,6.8,C
2021.0,6.0,26.0,61.3,C
2021.0,6.0,27.0,5.8,C
2021.0,6.0,28.0,166.5,C
2021.0,6.0,29.0,4.6,C
2021.0,6.0,30.0,0.4,C
2021.0,7.0,1.0,Trace,C
2021.0,7.0,2.0,0.0,C
2021.0,7.0,3.0,Trace,C
2021.0,7.0,4.0,0.0,C
2021.0,7.0,5.0,2.3,C
2021.0,7.0,6.0,18.4,C
2021.0,7.0,7.0,11.7,C
2021.0,7.0,8.0,1.5,C
2021.0,7.0,9.0,0.0,C
2021.0,7.0,10.0,0.0,C
2021.0,7.0,11.0,Trace,C
2021.0,7.0,12.0,0.1,C
2021.0,7.0,13.0,0.0,C
2021.0,7.0,14.0,1.5,C
2021.0,7.0,15.0,0.0,C
2021.0,7.0,16.0,Trace,C
2021.0,7.0,17.0,0.2,C
2021.0,7.0,18.0,42.4,C
2021.0,7.0,19.0,117.2,C
2021.0,7.0,20.0,87.8,C
2021.0,7.0,21.0,28.4,C
2021.0,7.0,22.0,0.0,C
2021.0,7.0,23.0,0.0,C
2021.0,7.0,24.0,26.5,C
2021.0,7.0,25.0,8.9,C
2021.0,7.0,26.0,0.0,C
2021.0,7.0,27.0,Trace,C
2021.0,7.0,28.0,Trace,C
2021.0,7.0,29.0,7.8,C
2021.0,7.0,30.0,7.9,C
2021.0,7.0,31.0,16.9,C
2021.0,8.0,1.0,11.6,C
2021.0,8.0,2.0,Trace,C
2021.0,8.0,3.0,19.7,C
2021.0,8.0,4.0,41.9,C
2021.0,8.0,5.0,28.1,C
2021.0,8.0,6.0,31.0,C
2021.0,8.0,7.0,0.0,C
2021.0,8.0,8.0,3.1,C
2021.0,8.0,9.0,36.3,C
2021.0,8.0,10.0,17.3,C
2021.0,8.0,11.0,3.0,C
2021.0,8.0,12.0,1.0,C
2021.0,8.0,13.0,5.4,C
2021.0,8.0,14.0,2.2,C
2021.0,8.0,15.0,5.7,C
2021.0,8.0,16.0,3.9,C
2021.0,8.0,17.0,0.0,C
2021.0,8.0,18.0,0.0,C
2021.0,8.0,19.0,34.6,C
2021.0,8.0,20.0,Trace,C
2021.0,8.0,21.0,0.0,C
2021.0,8.0,22.0,0.0,C
2021.0,8.0,23.0,Trace,C
2021.0,8.0,24.0,23.7,C
2021.0,8.0,25.0,1.1,C
2021.0,8.0,26.0,2.2,C
2021.0,8.0,27.0,29.3,C
2021.0,8.0,28.0,22.0,C
2021.0,8.0,29.0,13.9,C
2021.0,8.0,30.0,Trace,C
2021.0,8.0,31.0,13.5,C
2021.0,9.0,1.0,5.9,C
2021.0,9.0,2.0,0.0,C
2021.0,9.0,3.0,Trace,C
2021.0,9.0,4.0,0.9,C
2021.0,9.0,5.0,Trace,C
2021.0,9.0,6.0,0.0,C
2021.0,9.0,7.0,0.2,C
2021.0,9.0,8.0,0.0,C
2021.0,9.0,9.0,0.0,C
2021.0,9.0,10.0,0.0,C
2021.0,9.0,11.0,0.0,C
2021.0,9.0,12.0,0.0,C
2021.0,9.0,13.0,0.0,C
2021.0,9.0,14.0,33.8,C
2021.0,9.0,15.0,0.0,C
2021.0,9.0,16.0,Trace,C
2021.0,9.0,17.0,7.6,C
2021.0,9.0,18.0,0.2,C
2021.0,9.0,19.0,21.2,C
2021.0,9.0,20.0,9.4,C
2021.0,9.0,21.0,10.2,C
2021.0,9.0,22.0,0.5,C
2021.0,9.0,23.0,38.4,C
2021.0,9.0,24.0,1.2,C
2021.0,9.0,25.0,0.1,C
2021.0,9.0,26.0,0.0,C
2021.0,9.0,27.0,0.0,C
2021.0,9.0,28.0,0.0,C
2021.0,9.0,29.0,0.0,C
2021.0,9.0,30.0,0.0,C
2021.0,10.0,1.0,Trace,C
2021.0,10.0,2.0,0.0,C
2021.0,10.0,3.0,1.9,C
2021.0,10.0,4.0,0.0,C
2021.0,10.0,5.0,Trace,C
2021.0,10.0,6.0,Trace,C
2021.0,10.0,7.0,43.9,C
2021.0,10.0,8.0,329.7,C
2021.0,10.0,9.0,130.3,C
2021.0,10.0,10.0,45.1,C
2021.0,10.0,11.0,0.0,C
2021.0,10.0,12.0,0.2,C
2021.0,10.0,13.0,57.7,C
2021.0,10.0,14.0,13.3,C
2021.0,10.0,15.0,4.6,C
2021.0,10.0,16.0,Trace,C
2021.0,10.0,17.0,0.0,C
2021.0,10.0,18.0,0.0,C
2021.0,10.0,19.0,0.0,C
2021.0,10.0,20.0,0.1,C
2021.0,10.0,21.0,0.7,C
2021.0,10.0,22.0,Trace,C
2021.0,10.0,23.0,0.0,C
2021.0,10.0,24.0,0.0,C
2021.0,10.0,25.0,0.0,C
2021.0,10.0,26.0,0.0,C
2021.0,10.0,27.0,Trace,C
2021.0,10.0,28.0,0.1,C
2021.0,10.0,29.0,1.1,C
2021.0,10.0,30.0,2.4,C
2021.0,10.0,31.0,0.0,C
2021.0,11.0,1.0,Trace,C
2021.0,11.0,2.0,Trace,C
2021.0,11.0,3.0,Trace,C
2021.0,11.0,4.0,0.0,C
2021.0,11.0,5.0,0.0,C
2021.0,11.0,6.0,0.0,C
2021.0,11.0,7.0,0.0,C
2021.0,11.0,8.0,2.0,C
2021.0,11.0,9.0,0.0,C
2021.0,11.0,10.0,0.0,C
2021.0,11.0,11.0,0.0,C
2021.0,11.0,12.0,0.0,C
2021.0,11.0,13.0,Trace,C
2021.0,11.0,14.0,0.0,C
2021.0,11.0,15.0,0.0,C
2021.0,11.0,16.0,0.0,C
2021.0,11.0,17.0,0.0,C
2021.0,11.0,18.0,0.0,C
2021.0,11.0,19.0,Trace,C
2021.0,11.0,20.0,0.3,C
2021.0,11.0,21.0,0.0,C
2021.0,11.0,22.0,3.5,C
2021.0,11.0,23.0,Trace,C
2021.0,11.0,24.0,0.0,C
2021.0,11.0,25.0,0.0,C
2021.0,11.0,26.0,0.0,C
2021.0,11.0,27.0,0.0,C
2021.0,11.0,28.0,0.0,C
2021.0,11.0,29.0,0.0,C
2021.0,11.0,30.0,0.0,C
2021.0,12.0,1.0,0.0,C
2021.0,12.0,2.0,0.0,C
2021.0,12.0,3.0,0.0,C
2021.0,12.0,4.0,0.0,C
2021.0,12.0,5.0,0.0,C
2021.0,12.0,6.0,0.0,C
2021.0,12.0,7.0,0.0,C
2021.0,12.0,8.0,0.0,C
2021.0,12.0,9.0,0.0,C
2021.0,12.0,10.0,0.0,C
2021.0,12.0,11.0,0.0,C
2021.0,12.0,12.0,0.0,C
2021.0,12.0,13.0,0.0,C
2021.0,12.0,14.0,Trace,C
2021.0,12.0,15.0,0.2,C
2021.0,12.0,16.0,Trace,C
2021.0,12.0,17.0,0.0,C
2021.0,12.0,18.0,0.0,C
2021.0,12.0,19.0,0.0,C
2021.0,12.0,20.0,9.4,C
2021.0,12.0,21.0,2.4,C
2021.0,12.0,22.0,Trace,C
2021.0,12.0,23.0,0.8,C
2021.0,12.0,24.0,1.7,C
2021.0,12.0,25.0,Trace,C
2021.0,12.0,26.0,3.5,C
2021.0,12.0,27.0,1.3,C
2021.0,12.0,28.0,0.2,C
2021.0,12.0,29.0,0.0,C
2021.0,12.0,30.0,0.0,C
2021.0,12.0,31.0,Trace,C
