年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2021.0,1.0,4.0,21.0,C
2021.0,1.0,5.0,15.5,C
2021.0,1.0,6.0,26.0,C
2021.0,1.0,7.0,35.3,C
2021.0,1.0,8.0,45.5,C
2021.0,1.0,9.0,27.0,C
2021.0,1.0,10.0,27.4,C
2021.0,1.0,11.0,45.5,C
2021.0,1.0,12.0,35.2,C
2021.0,1.0,13.0,11.2,C
2021.0,1.0,14.0,11.7,C
2021.0,1.0,15.0,11.5,C
2021.0,1.0,16.0,29.5,C
2021.0,1.0,17.0,37.6,C
2021.0,1.0,18.0,20.0,C
2021.0,1.0,19.0,32.2,C
2021.0,1.0,20.0,30.2,C
2021.0,1.0,21.0,18.9,C
2021.0,1.0,22.0,7.6,C
2021.0,1.0,23.0,9.1,C
2021.0,1.0,24.0,32.7,C
2021.0,1.0,25.0,23.3,C
2021.0,1.0,26.0,10.7,C
2021.0,1.0,27.0,25.0,C
2021.0,1.0,28.0,17.8,C
2021.0,1.0,29.0,32.5,C
2021.0,1.0,30.0,33.3,C
2021.0,1.0,31.0,28.3,C
2021.0,2.0,1.0,14.0,C
2021.0,2.0,2.0,15.5,C
2021.0,2.0,3.0,33.5,C
2021.0,2.0,4.0,21.0,C
2021.0,2.0,5.0,25.2,C
2021.0,2.0,6.0,6.5,C
2021.0,2.0,7.0,13.8,C
2021.0,2.0,8.0,35.4,C
2021.0,2.0,9.0,57.3,C
2021.0,2.0,10.0,36.3,C
2021.0,2.0,11.0,17.7,C
2021.0,2.0,12.0,11.4,C
2021.0,2.0,13.0,14.6,C
2021.0,2.0,14.0,12.8,C
2021.0,2.0,15.0,10.5,C
2021.0,2.0,16.0,21.0,C
2021.0,2.0,17.0,22.3,C
2021.0,2.0,18.0,29.7,C
2021.0,2.0,19.0,19.7,C
2021.0,2.0,20.0,9.3,C
2021.0,2.0,21.0,7.5,C
2021.0,2.0,22.0,5.7,C
2021.0,2.0,23.0,14.5,C
2021.0,2.0,24.0,36.4,C
2021.0,2.0,25.0,27.4,C
2021.0,2.0,26.0,13.9,C
2021.0,2.0,27.0,27.1,C
2021.0,2.0,28.0,30.7,C
2021.0,3.0,1.0,15.7,C
2021.0,3.0,2.0,26.9,C
2021.0,3.0,3.0,43.0,C
2021.0,3.0,4.0,26.9,C
2021.0,3.0,5.0,21.0,C
2021.0,3.0,6.0,19.6,C
2021.0,3.0,7.0,28.8,C
2021.0,3.0,8.0,36.2,C
2021.0,3.0,9.0,29.8,C
2021.0,3.0,10.0,42.7,C
2021.0,3.0,11.0,31.3,C
2021.0,3.0,12.0,8.9,C
2021.0,3.0,13.0,32.2,C
2021.0,3.0,14.0,26.8,C
2021.0,3.0,15.0,23.5,C
2021.0,3.0,16.0,9.0,C
2021.0,3.0,17.0,9.4,C
2021.0,3.0,18.0,21.1,C
2021.0,3.0,19.0,14.5,C
2021.0,3.0,20.0,6.8,C
2021.0,3.0,21.0,26.5,C
2021.0,3.0,22.0,29.9,C
2021.0,3.0,23.0,26.1,C
2021.0,3.0,24.0,9.4,C
2021.0,3.0,25.0,29.3,C
2021.0,3.0,26.0,32.7,C
2021.0,3.0,27.0,12.0,C
2021.0,3.0,28.0,11.7,C
2021.0,3.0,29.0,18.7,C
2021.0,3.0,30.0,15.9,C
2021.0,3.0,31.0,14.7,C
2021.0,4.0,1.0,11.0,C
2021.0,4.0,2.0,2.3,C
2021.0,4.0,3.0,9.0,C
2021.0,4.0,4.0,24.8,C
2021.0,4.0,5.0,36.4,C
2021.0,4.0,6.0,18.4,C
2021.0,4.0,7.0,30.8,C
2021.0,4.0,8.0,29.3,C
2021.0,4.0,9.0,41.1,C
2021.0,4.0,10.0,36.3,C
2021.0,4.0,11.0,27.9,C
2021.0,4.0,12.0,11.8,C
2021.0,4.0,13.0,6.6,C
2021.0,4.0,14.0,24.0,C
2021.0,4.0,15.0,35.5,C
2021.0,4.0,16.0,28.2,C
2021.0,4.0,17.0,23.3,C
2021.0,4.0,18.0,41.3,C
2021.0,4.0,19.0,46.2,C
2021.0,4.0,20.0,31.7,C
2021.0,4.0,21.0,19.5,C
2021.0,4.0,22.0,16.1,C
2021.0,4.0,23.0,15.7,C
2021.0,4.0,24.0,21.1,C
2021.0,4.0,25.0,25.9,C
2021.0,4.0,26.0,42.4,C
2021.0,4.0,27.0,34.6,C
2021.0,4.0,28.0,18.1,C
2021.0,4.0,29.0,12.9,C
2021.0,4.0,30.0,9.2,C
2021.0,5.0,1.0,9.8,C
2021.0,5.0,2.0,10.4,C
2021.0,5.0,3.0,33.5,C
2021.0,5.0,4.0,13.8,C
2021.0,5.0,5.0,11.2,C
2021.0,5.0,6.0,27.7,C
2021.0,5.0,7.0,10.8,C
2021.0,5.0,8.0,18.1,C
2021.0,5.0,9.0,23.2,C
2021.0,5.0,10.0,14.3,C
2021.0,5.0,11.0,20.5,C
2021.0,5.0,12.0,20.3,C
2021.0,5.0,13.0,18.8,C
2021.0,5.0,14.0,18.9,C
2021.0,5.0,15.0,14.8,C
2021.0,5.0,16.0,19.8,C
2021.0,5.0,17.0,18.1,C
2021.0,5.0,18.0,23.8,C
2021.0,5.0,19.0,25.1,C
2021.0,5.0,20.0,25.2,C
2021.0,5.0,21.0,27.8,C
2021.0,5.0,22.0,20.0,C
2021.0,5.0,23.0,15.5,C
2021.0,5.0,24.0,9.6,C
2021.0,5.0,25.0,5.8,C
2021.0,5.0,26.0,11.3,C
2021.0,5.0,27.0,22.6,C
2021.0,5.0,28.0,25.3,C
2021.0,5.0,29.0,33.1,C
2021.0,5.0,30.0,34.1,C
2021.0,5.0,31.0,25.3,C
2021.0,6.0,1.0,13.7,C
2021.0,6.0,2.0,10.9,C
2021.0,6.0,3.0,9.4,C
2021.0,6.0,4.0,17.4,C
2021.0,6.0,5.0,9.9,C
2021.0,6.0,6.0,12.4,C
2021.0,6.0,7.0,27.7,C
2021.0,6.0,8.0,23.2,C
2021.0,6.0,9.0,19.2,C
2021.0,6.0,10.0,28.6,C
2021.0,6.0,11.0,39.1,C
2021.0,6.0,12.0,32.0,C
2021.0,6.0,13.0,21.9,C
2021.0,6.0,14.0,20.0,C
2021.0,6.0,15.0,24.2,C
2021.0,6.0,16.0,28.3,C
2021.0,6.0,17.0,24.9,C
2021.0,6.0,18.0,37.1,C
2021.0,6.0,19.0,37.0,C
2021.0,6.0,20.0,34.3,C
2021.0,6.0,21.0,32.4,C
2021.0,6.0,22.0,21.4,C
2021.0,6.0,23.0,16.8,C
2021.0,6.0,24.0,15.3,C
2021.0,6.0,25.0,12.6,C
2021.0,6.0,26.0,9.6,C
2021.0,6.0,27.0,29.8,C
2021.0,6.0,28.0,19.9,C
2021.0,6.0,29.0,32.2,C
2021.0,6.0,30.0,31.3,C
2021.0,7.0,1.0,29.6,C
2021.0,7.0,2.0,28.5,C
2021.0,7.0,3.0,20.5,C
2021.0,7.0,4.0,11.3,C
2021.0,7.0,5.0,24.8,C
2021.0,7.0,6.0,20.4,C
2021.0,7.0,7.0,28.9,C
2021.0,7.0,8.0,19.8,C
2021.0,7.0,9.0,7.2,C
2021.0,7.0,10.0,12.6,C
2021.0,7.0,11.0,11.6,C
2021.0,7.0,12.0,12.3,C
2021.0,7.0,13.0,8.6,C
2021.0,7.0,14.0,8.0,C
2021.0,7.0,15.0,10.9,C
2021.0,7.0,16.0,8.1,C
2021.0,7.0,17.0,19.7,C
2021.0,7.0,18.0,32.7,C
2021.0,7.0,19.0,42.8,C
2021.0,7.0,20.0,32.0,C
2021.0,7.0,21.0,25.1,C
2021.0,7.0,22.0,12.0,C
2021.0,7.0,23.0,16.4,C
2021.0,7.0,24.0,16.4,C
2021.0,7.0,25.0,18.8,C
2021.0,7.0,26.0,19.9,C
2021.0,7.0,27.0,20.2,C
2021.0,7.0,28.0,27.9,C
2021.0,7.0,29.0,12.3,C
2021.0,7.0,30.0,15.0,C
2021.0,7.0,31.0,31.2,C
2021.0,8.0,1.0,25.1,C
2021.0,8.0,2.0,17.2,C
2021.0,8.0,3.0,24.0,C
2021.0,8.0,4.0,22.4,C
2021.0,8.0,5.0,31.0,C
2021.0,8.0,6.0,28.5,C
2021.0,8.0,7.0,23.7,C
2021.0,8.0,8.0,18.3,C
2021.0,8.0,9.0,22.0,C
2021.0,8.0,10.0,14.8,C
2021.0,8.0,11.0,15.0,C
2021.0,8.0,12.0,8.5,C
2021.0,8.0,13.0,11.9,C
2021.0,8.0,14.0,19.8,C
2021.0,8.0,15.0,7.8,C
2021.0,8.0,16.0,7.9,C
2021.0,8.0,17.0,13.3,C
2021.0,8.0,18.0,13.1,C
2021.0,8.0,19.0,7.8,C
2021.0,8.0,20.0,11.0,C
2021.0,8.0,21.0,18.7,C
2021.0,8.0,22.0,21.3,C
2021.0,8.0,23.0,17.6,C
2021.0,8.0,24.0,9.8,C
2021.0,8.0,25.0,7.5,C
2021.0,8.0,26.0,7.8,C
2021.0,8.0,27.0,20.2,C
2021.0,8.0,28.0,16.2,C
2021.0,8.0,29.0,20.2,C
2021.0,8.0,30.0,15.5,C
2021.0,8.0,31.0,13.2,C
2021.0,9.0,1.0,21.2,C
2021.0,9.0,2.0,13.5,C
2021.0,9.0,3.0,7.1,C
2021.0,9.0,4.0,7.8,C
2021.0,9.0,5.0,8.0,C
2021.0,9.0,6.0,11.9,C
2021.0,9.0,7.0,24.3,C
2021.0,9.0,8.0,10.3,C
2021.0,9.0,9.0,10.4,C
2021.0,9.0,10.0,21.0,C
2021.0,9.0,11.0,16.0,C
2021.0,9.0,12.0,27.7,C
2021.0,9.0,13.0,19.0,C
2021.0,9.0,14.0,6.8,C
2021.0,9.0,15.0,18.2,C
2021.0,9.0,16.0,14.1,C
2021.0,9.0,17.0,7.5,C
2021.0,9.0,18.0,24.5,C
2021.0,9.0,19.0,22.3,C
2021.0,9.0,20.0,7.9,C
2021.0,9.0,21.0,8.5,C
2021.0,9.0,22.0,14.6,C
2021.0,9.0,23.0,30.7,C
2021.0,9.0,24.0,31.8,C
2021.0,9.0,25.0,35.2,C
2021.0,9.0,26.0,26.0,C
2021.0,9.0,27.0,16.3,C
2021.0,9.0,28.0,10.3,C
2021.0,9.0,29.0,13.0,C
2021.0,9.0,30.0,14.9,C
2021.0,10.0,1.0,12.0,C
2021.0,10.0,2.0,9.4,C
2021.0,10.0,3.0,25.0,C
2021.0,10.0,4.0,36.1,C
2021.0,10.0,5.0,43.0,C
2021.0,10.0,6.0,48.5,C
2021.0,10.0,7.0,56.0,C
2021.0,10.0,8.0,53.3,C
2021.0,10.0,9.0,58.8,C
2021.0,10.0,10.0,46.8,C
2021.0,10.0,11.0,35.1,C
2021.0,10.0,12.0,62.4,C
2021.0,10.0,13.0,61.4,C
2021.0,10.0,14.0,32.5,C
2021.0,10.0,15.0,26.9,C
2021.0,10.0,16.0,35.5,C
2021.0,10.0,17.0,40.8,C
2021.0,10.0,18.0,25.0,C
2021.0,10.0,19.0,20.5,C
2021.0,10.0,20.0,21.9,C
2021.0,10.0,21.0,20.3,C
2021.0,10.0,22.0,33.6,C
2021.0,10.0,23.0,24.0,C
2021.0,10.0,24.0,28.1,C
2021.0,10.0,25.0,25.5,C
2021.0,10.0,26.0,26.5,C
2021.0,10.0,27.0,32.0,C
2021.0,10.0,28.0,34.0,C
2021.0,10.0,29.0,32.1,C
2021.0,10.0,30.0,26.4,C
2021.0,10.0,31.0,34.2,C
2021.0,11.0,1.0,35.8,C
2021.0,11.0,2.0,37.1,C
2021.0,11.0,3.0,30.2,C
2021.0,11.0,4.0,25.3,C
2021.0,11.0,5.0,17.0,C
2021.0,11.0,6.0,6.7,C
2021.0,11.0,7.0,15.6,C
2021.0,11.0,8.0,45.3,C
2021.0,11.0,9.0,28.3,C
2021.0,11.0,10.0,25.0,C
2021.0,11.0,11.0,20.1,C
2021.0,11.0,12.0,21.4,C
2021.0,11.0,13.0,22.3,C
2021.0,11.0,14.0,24.1,C
2021.0,11.0,15.0,31.3,C
2021.0,11.0,16.0,25.3,C
2021.0,11.0,17.0,24.7,C
2021.0,11.0,18.0,13.3,C
2021.0,11.0,19.0,15.8,C
2021.0,11.0,20.0,33.0,C
2021.0,11.0,21.0,22.8,C
2021.0,11.0,22.0,31.3,C
2021.0,11.0,23.0,28.9,C
2021.0,11.0,24.0,20.6,C
2021.0,11.0,25.0,15.3,C
2021.0,11.0,26.0,25.3,C
2021.0,11.0,27.0,25.7,C
2021.0,11.0,28.0,26.5,C
2021.0,11.0,29.0,13.9,C
2021.0,11.0,30.0,39.1,C
2021.0,12.0,1.0,41.0,C
2021.0,12.0,2.0,25.2,C
2021.0,12.0,3.0,26.8,C
2021.0,12.0,4.0,29.8,C
2021.0,12.0,5.0,27.2,C
2021.0,12.0,6.0,21.4,C
2021.0,12.0,7.0,32.3,C
2021.0,12.0,8.0,42.5,C
2021.0,12.0,9.0,25.5,C
2021.0,12.0,10.0,29.8,C
2021.0,12.0,11.0,27.7,C
2021.0,12.0,12.0,19.4,C
2021.0,12.0,13.0,23.5,C
2021.0,12.0,14.0,21.8,C
2021.0,12.0,15.0,26.3,C
2021.0,12.0,16.0,23.8,C
2021.0,12.0,17.0,33.0,C
2021.0,12.0,18.0,32.2,C
2021.0,12.0,19.0,36.0,C
2021.0,12.0,20.0,45.5,C
2021.0,12.0,21.0,35.0,C
2021.0,12.0,22.0,15.8,C
2021.0,12.0,23.0,25.4,C
2021.0,12.0,24.0,9.5,C
2021.0,12.0,25.0,32.3,C
2021.0,12.0,26.0,35.0,C
2021.0,12.0,27.0,31.3,C
2021.0,12.0,28.0,21.8,C
2021.0,12.0,29.0,12.6,C
2021.0,12.0,30.0,19.7,C
2021.0,12.0,31.0,30.1,C
